,City,LocType,NO2,SO2,Sampling.Date,State
17437,Nagpur,Industrial Area,49.4,11.0,2005-05-01,Maharashtra
17438,Nagpur,Industrial Area,8.7,11.0,2005-07-01,Maharashtra
17439,Nagpur,Industrial Area,31.8,11.0,2005-12-01,Maharashtra
17440,Nagpur,Industrial Area,32.9,10.4,2005-04-02,Maharashtra
17441,Nagpur,Industrial Area,31.8,11.0,2005-07-02,Maharashtra
17442,Nagpur,Industrial Area,11.8,11.0,2005-11-02,Maharashtra
17443,Nagpur,Industrial Area,22.1,10.7,2005-04-03,Maharashtra
17444,Nagpur,Industrial Area,16.3,11.0,2005-07-03,Maharashtra
17445,Nagpur,Industrial Area,34.0,11.0,2005-11-03,Maharashtra
17446,Nagpur,Industrial Area,5.6,11.0,2005-04-04,Maharashtra
17447,Nagpur,Industrial Area,31.8,11.0,2005-06-04,Maharashtra
17448,Nagpur,Industrial Area,31.8,11.0,2005-11-04,Maharashtra
17449,Nagpur,Industrial Area,19.5,9.9,2005-04-05,Maharashtra
17450,Nagpur,Industrial Area,6.2,11.0,2005-11-05,Maharashtra
17451,Nagpur,Industrial Area,31.8,11.0,2005-03-06,Maharashtra
17452,Nagpur,Industrial Area,31.8,11.0,2005-06-06,Maharashtra
17453,Nagpur,Industrial Area,6.7,11.0,2005-10-06,Maharashtra
17454,Nagpur,Industrial Area,31.8,11.0,2005-04-07,Maharashtra
17455,Nagpur,Industrial Area,26.35,10.75,2005-06-07,Maharashtra
17456,Nagpur,Industrial Area,36.8,9.75,2005-11-07,Maharashtra
17457,Nagpur,Industrial Area,31.8,11.0,2005-03-08,Maharashtra
17458,Nagpur,Industrial Area,31.8,11.0,2005-05-08,Maharashtra
17459,Nagpur,Industrial Area,31.8,11.0,2005-10-08,Maharashtra
17460,Nagpur,Industrial Area,29.25,10.25,2005-12-08,Maharashtra
17461,Nagpur,Industrial Area,31.8,11.0,2005-05-09,Maharashtra
17462,Nagpur,Industrial Area,31.8,11.0,2005-07-09,Maharashtra
17463,Nagpur,Industrial Area,31.8,11.0,2005-03-10,Maharashtra
17464,Nagpur,Industrial Area,31.8,11.0,2005-05-10,Maharashtra
17465,Nagpur,Industrial Area,32.05,10.7,2005-07-10,Maharashtra
17466,Nagpur,Industrial Area,31.8,11.0,2005-10-10,Maharashtra
17467,Nagpur,Industrial Area,9.9,11.0,2005-11-11,Maharashtra
17468,Nagpur,Industrial Area,9.4,11.0,2005-05-12,Maharashtra
17469,Nagpur,Industrial Area,53.3,11.0,2005-07-12,Maharashtra
17470,Nagpur,Industrial Area,31.8,11.0,2005-12-12,Maharashtra
17471,Nagpur,Industrial Area,52.7,10.6,2005-04-01,Maharashtra
17472,Nagpur,Industrial Area,53.5,11.0,2005-08-01,Maharashtra
17473,Nagpur,Industrial Area,42.5,10.1,2005-09-02,Maharashtra
17474,Nagpur,Industrial Area,30.8,9.1,2005-12-02,Maharashtra
17475,Nagpur,Industrial Area,23.7,12.1,2005-01-03,Maharashtra
17476,Nagpur,Industrial Area,31.8,11.0,2005-05-03,Maharashtra
17477,Nagpur,Industrial Area,21.2,7.7,2005-09-03,Maharashtra
17478,Nagpur,Industrial Area,28.4,10.3,2005-05-04,Maharashtra
17479,Nagpur,Industrial Area,32.4,9.6,2005-09-04,Maharashtra
17480,Nagpur,Industrial Area,29.9,8.9,2005-06-05,Maharashtra
17481,Nagpur,Industrial Area,31.9,9.3,2005-07-05,Maharashtra
17482,Nagpur,Industrial Area,32.9,9.2,2005-10-05,Maharashtra
17483,Nagpur,Industrial Area,33.4,10.6,2005-01-06,Maharashtra
17484,Nagpur,Industrial Area,24.8,8.3,2005-02-06,Maharashtra
17485,Nagpur,Industrial Area,27.0,9.4,2005-07-06,Maharashtra
17486,Nagpur,Industrial Area,38.1,8.0,2005-11-06,Maharashtra
17487,Nagpur,Industrial Area,30.5,10.0,2005-01-07,Maharashtra
17488,Nagpur,Industrial Area,41.8,6.8,2005-09-07,Maharashtra
17489,Nagpur,Industrial Area,34.4,10.2,2005-02-08,Maharashtra
17490,Nagpur,Industrial Area,47.1,9.8,2005-08-08,Maharashtra
17491,Nagpur,Industrial Area,31.7,9.7,2005-11-08,Maharashtra
17492,Nagpur,Industrial Area,34.4,7.5,2005-10-09,Maharashtra
17493,Nagpur,Industrial Area,34.3,9.7,2005-01-10,Maharashtra
17494,Nagpur,Industrial Area,18.2,8.8,2005-11-10,Maharashtra
17495,Nagpur,Industrial Area,26.3,9.0,2005-12-10,Maharashtra
17496,Nagpur,Industrial Area,43.0,11.7,2005-10-11,Maharashtra
17497,Nagpur,Industrial Area,38.3,9.6,2005-02-12,Maharashtra
17498,Nagpur,Industrial Area,26.3,9.7,2005-09-12,Maharashtra
17499,Nagpur,Industrial Area,26.0,9.8,2005-10-12,Maharashtra
17500,Nagpur,Industrial Area,65.3,11.0,2006-04-01,Maharashtra
17501,Nagpur,Industrial Area,31.8,11.0,2006-06-01,Maharashtra
17502,Nagpur,Industrial Area,38.6,11.0,2006-11-01,Maharashtra
17503,Nagpur,Industrial Area,51.8,8.8,2006-12-01,Maharashtra
17504,Nagpur,Industrial Area,49.1,11.0,2006-01-16,Maharashtra
17505,Nagpur,Industrial Area,22.7,11.0,2006-01-20,Maharashtra
17506,Nagpur,Industrial Area,25.200000000000003,11.0,2006-01-23,Maharashtra
17507,Nagpur,Industrial Area,24.0,11.0,2006-01-30,Maharashtra
17508,Nagpur,Industrial Area,37.3,11.0,2006-03-02,Maharashtra
17509,Nagpur,Industrial Area,35.9,11.0,2006-06-02,Maharashtra
17510,Nagpur,Industrial Area,31.5,10.45,2006-10-02,Maharashtra
17511,Nagpur,Industrial Area,54.8,11.0,2006-02-13,Maharashtra
17512,Nagpur,Industrial Area,29.7,11.0,2006-02-17,Maharashtra
17513,Nagpur,Industrial Area,34.9,11.0,2006-02-20,Maharashtra
17514,Nagpur,Industrial Area,31.8,11.0,2006-02-24,Maharashtra
17515,Nagpur,Industrial Area,31.8,11.0,2006-03-03,Maharashtra
17516,Nagpur,Industrial Area,31.8,11.0,2006-06-03,Maharashtra
17517,Nagpur,Industrial Area,35.55,8.05,2006-11-03,Maharashtra
17518,Nagpur,Industrial Area,31.8,11.0,2006-03-13,Maharashtra
17519,Nagpur,Industrial Area,28.75,10.4,2006-03-20,Maharashtra
17520,Nagpur,Industrial Area,55.4,11.0,2006-03-27,Maharashtra
17521,Nagpur,Industrial Area,32.45,10.75,2006-03-29,Maharashtra
17522,Nagpur,Industrial Area,29.85,10.0,2006-03-04,Maharashtra
17523,Nagpur,Industrial Area,19.15,10.3,2006-07-04,Maharashtra
17524,Nagpur,Industrial Area,31.8,11.0,2006-08-04,Maharashtra
17525,Nagpur,Industrial Area,39.7,11.0,2006-09-04,Maharashtra
17526,Nagpur,Industrial Area,15.4,11.0,2006-12-04,Maharashtra
17527,Nagpur,Industrial Area,33.0,11.0,2006-04-19,Maharashtra
17528,Nagpur,Industrial Area,23.6,11.0,2006-04-21,Maharashtra
17529,Nagpur,Industrial Area,31.8,11.0,2006-04-26,Maharashtra
17530,Nagpur,Industrial Area,31.8,11.0,2006-04-28,Maharashtra
17531,Nagpur,Industrial Area,51.3,11.0,2006-03-05,Maharashtra
17532,Nagpur,Industrial Area,51.3,11.0,2006-05-05,Maharashtra
17533,Nagpur,Industrial Area,31.8,11.0,2006-06-05,Maharashtra
17534,Nagpur,Industrial Area,30.700000000000003,10.45,2006-07-05,Maharashtra
17535,Nagpur,Industrial Area,51.3,11.0,2006-05-17,Maharashtra
17536,Nagpur,Industrial Area,42.0,10.25,2006-05-19,Maharashtra
17537,Nagpur,Industrial Area,50.7,12.6,2006-11-06,Maharashtra
17538,Nagpur,Industrial Area,31.8,11.0,2006-07-07,Maharashtra
17539,Nagpur,Industrial Area,12.8,18.6,2006-09-08,Maharashtra
17540,Nagpur,Industrial Area,30.5,8.1,2006-12-08,Maharashtra
17541,Nagpur,Industrial Area,44.4,5.0,2006-10-09,Maharashtra
17542,Nagpur,Industrial Area,35.650000000000006,6.75,2006-11-10,Maharashtra
17543,Nagpur,Industrial Area,31.8,11.0,2006-08-11,Maharashtra
17544,Nagpur,Industrial Area,11.0,16.5,2006-09-11,Maharashtra
17545,Nagpur,Industrial Area,47.2,7.0,2006-12-11,Maharashtra
17546,Nagpur,Industrial Area,31.8,11.0,2006-06-12,Maharashtra
17547,Nagpur,Industrial Area,31.8,11.0,2006-07-12,Maharashtra
17548,Nagpur,Industrial Area,30.7,10.1,2006-05-01,Maharashtra
17549,Nagpur,Industrial Area,25.5,8.5,2006-07-01,Maharashtra
17550,Nagpur,Industrial Area,29.5,9.6,2006-09-01,Maharashtra
17551,Nagpur,Industrial Area,23.9,8.4,2006-01-17,Maharashtra
17552,Nagpur,Industrial Area,27.8,9.1,2006-01-24,Maharashtra
17553,Nagpur,Industrial Area,39.6,10.8,2006-01-28,Maharashtra
17554,Nagpur,Industrial Area,54.7,13.5,2006-01-29,Maharashtra
17555,Nagpur,Industrial Area,38.0,9.7,2006-01-02,Maharashtra
17556,Nagpur,Industrial Area,27.3,9.1,2006-04-02,Maharashtra
17557,Nagpur,Industrial Area,32.9,10.2,2006-05-02,Maharashtra
17558,Nagpur,Industrial Area,29.3,9.8,2006-02-15,Maharashtra
17559,Nagpur,Industrial Area,41.5,11.3,2006-02-21,Maharashtra
17560,Nagpur,Industrial Area,32.8,9.9,2006-02-25,Maharashtra
17561,Nagpur,Industrial Area,22.6,7.0,2006-01-03,Maharashtra
17562,Nagpur,Industrial Area,27.5,10.4,2006-05-03,Maharashtra
17563,Nagpur,Industrial Area,29.5,10.0,2006-12-03,Maharashtra
17564,Nagpur,Industrial Area,32.9,9.7,2006-03-28,Maharashtra
17565,Nagpur,Industrial Area,25.7,11.0,2006-03-31,Maharashtra
17566,Nagpur,Industrial Area,27.9,9.0,2006-02-04,Maharashtra
17567,Nagpur,Industrial Area,28.1,10.3,2006-04-14,Maharashtra
17568,Nagpur,Industrial Area,36.4,10.9,2006-04-18,Maharashtra
17569,Nagpur,Industrial Area,29.7,10.1,2006-04-22,Maharashtra
17570,Nagpur,Industrial Area,27.8,9.7,2006-04-23,Maharashtra
17571,Nagpur,Industrial Area,28.9,10.0,2006-04-27,Maharashtra
17572,Nagpur,Industrial Area,29.0,9.8,2006-02-05,Maharashtra
17573,Nagpur,Industrial Area,24.2,11.6,2006-05-16,Maharashtra
17574,Nagpur,Industrial Area,32.7,9.6,2006-05-22,Maharashtra
17575,Nagpur,Industrial Area,29.1,10.2,2006-05-25,Maharashtra
17576,Nagpur,Industrial Area,26.7,9.8,2006-05-30,Maharashtra
17577,Nagpur,Industrial Area,23.9,9.5,2006-03-06,Maharashtra
17578,Nagpur,Industrial Area,29.5,9.5,2006-04-06,Maharashtra
17579,Nagpur,Industrial Area,24.4,9.3,2006-09-06,Maharashtra
17580,Nagpur,Industrial Area,25.3,9.3,2006-10-06,Maharashtra
17581,Nagpur,Industrial Area,31.8,11.0,2006-06-13,Maharashtra
17582,Nagpur,Industrial Area,29.8,10.4,2006-06-16,Maharashtra
17583,Nagpur,Industrial Area,20.8,8.2,2006-06-20,Maharashtra
17584,Nagpur,Industrial Area,28.5,9.6,2006-06-24,Maharashtra
17585,Nagpur,Industrial Area,25.9,9.1,2006-01-07,Maharashtra
17586,Nagpur,Industrial Area,25.7,9.2,2006-05-07,Maharashtra
17587,Nagpur,Industrial Area,30.1,9.5,2006-07-13,Maharashtra
17588,Nagpur,Industrial Area,20.6,9.5,2006-07-24,Maharashtra
17589,Nagpur,Industrial Area,23.2,9.4,2006-07-25,Maharashtra
17590,Nagpur,Industrial Area,27.0,9.5,2006-07-29,Maharashtra
17591,Nagpur,Industrial Area,23.7,8.9,2006-01-08,Maharashtra
17592,Nagpur,Industrial Area,26.9,9.8,2006-05-08,Maharashtra
17593,Nagpur,Industrial Area,27.5,9.1,2006-08-15,Maharashtra
17594,Nagpur,Industrial Area,21.8,8.7,2006-08-18,Maharashtra
17595,Nagpur,Industrial Area,27.0,9.4,2006-08-19,Maharashtra
17596,Nagpur,Industrial Area,33.0,10.0,2006-01-09,Maharashtra
17597,Nagpur,Industrial Area,44.5,9.8,2006-09-09,Maharashtra
17598,Nagpur,Industrial Area,42.5,9.7,2006-12-09,Maharashtra
17599,Nagpur,Industrial Area,46.3,10.0,2006-09-18,Maharashtra
17600,Nagpur,Industrial Area,27.1,9.0,2006-09-19,Maharashtra
17601,Nagpur,Industrial Area,51.2,12.0,2006-09-22,Maharashtra
17602,Nagpur,Industrial Area,67.2,17.3,2006-09-25,Maharashtra
17603,Nagpur,Industrial Area,63.2,15.9,2006-09-30,Maharashtra
17604,Nagpur,Industrial Area,25.6,11.2,2006-05-10,Maharashtra
17605,Nagpur,Industrial Area,24.7,11.5,2006-07-10,Maharashtra
17606,Nagpur,Industrial Area,23.8,11.2,2006-10-10,Maharashtra
17607,Nagpur,Industrial Area,26.7,11.2,2006-10-13,Maharashtra
17608,Nagpur,Industrial Area,22.7,10.5,2006-10-14,Maharashtra
17609,Nagpur,Industrial Area,29.4,12.2,2006-10-15,Maharashtra
17610,Nagpur,Industrial Area,24.9,10.4,2006-10-16,Maharashtra
17611,Nagpur,Industrial Area,27.6,11.7,2006-10-19,Maharashtra
17612,Nagpur,Industrial Area,27.5,11.1,2006-02-11,Maharashtra
17613,Nagpur,Industrial Area,27.6,11.4,2006-03-11,Maharashtra
17614,Nagpur,Industrial Area,27.2,10.8,2006-10-11,Maharashtra
17615,Nagpur,Industrial Area,32.2,12.9,2006-11-13,Maharashtra
17616,Nagpur,Industrial Area,21.8,9.4,2006-11-18,Maharashtra
17617,Nagpur,Industrial Area,22.8,10.6,2006-11-19,Maharashtra
17618,Nagpur,Industrial Area,31.4,11.1,2006-11-24,Maharashtra
17619,Nagpur,Industrial Area,26.8,10.6,2006-01-12,Maharashtra
17620,Nagpur,Industrial Area,23.5,10.1,2006-05-12,Maharashtra
17621,Nagpur,Industrial Area,26.2,10.6,2006-09-12,Maharashtra
17622,Nagpur,Industrial Area,22.3,10.1,2006-10-12,Maharashtra
17623,Nagpur,Industrial Area,25.2,10.8,2006-12-15,Maharashtra
17624,Nagpur,Industrial Area,30.2,11.8,2006-12-16,Maharashtra
17625,Nagpur,Industrial Area,32.3,11.8,2006-12-21,Maharashtra
17626,Nagpur,Industrial Area,59.0,12.3,2006-12-26,Maharashtra
17627,Nagpur,Industrial Area,27.3,7.95,2007-02-16,Maharashtra
17628,Nagpur,Industrial Area,17.1,2.6,2007-02-19,Maharashtra
17629,Nagpur,Industrial Area,46.9,3.5,2007-02-23,Maharashtra
17630,Nagpur,Industrial Area,44.25,6.75,2007-02-26,Maharashtra
17631,Nagpur,Industrial Area,39.75,9.85,2007-03-16,Maharashtra
17632,Nagpur,Industrial Area,36.4,11.0,2007-03-19,Maharashtra
17633,Nagpur,Industrial Area,28.85,7.4,2007-03-23,Maharashtra
17634,Nagpur,Industrial Area,50.6,5.1,2007-03-26,Maharashtra
17635,Nagpur,Industrial Area,29.75,10.5,2007-03-30,Maharashtra
17636,Nagpur,Industrial Area,9.0,6.0,2007-05-14,Maharashtra
17637,Nagpur,Industrial Area,17.6,11.0,2007-05-18,Maharashtra
17638,Nagpur,Industrial Area,21.0,12.0,2007-05-21,Maharashtra
17639,Nagpur,Industrial Area,18.0,3.2,2007-05-25,Maharashtra
17640,Nagpur,Industrial Area,13.3,11.0,2007-08-13,Maharashtra
17641,Nagpur,Industrial Area,10.9,11.0,2007-08-17,Maharashtra
17642,Nagpur,Industrial Area,7.4,2.8,2007-08-20,Maharashtra
17643,Nagpur,Industrial Area,30.2,4.1,2007-08-24,Maharashtra
17644,Nagpur,Industrial Area,6.9,2.9,2007-08-27,Maharashtra
17645,Nagpur,Industrial Area,25.5,6.1,2007-10-15,Maharashtra
17646,Nagpur,Industrial Area,38.25,7.75,2007-10-19,Maharashtra
17647,Nagpur,Industrial Area,31.700000000000003,10.9,2007-10-22,Maharashtra
17648,Nagpur,Industrial Area,36.7,25.6,2007-10-26,Maharashtra
17649,Nagpur,Industrial Area,26.950000000000003,11.399999999999999,2007-10-29,Maharashtra
17650,Nagpur,Industrial Area,28.4,3.7,2007-11-16,Maharashtra
17651,Nagpur,Industrial Area,59.2,5.4,2007-11-19,Maharashtra
17652,Nagpur,Industrial Area,47.2,4.5,2007-11-21,Maharashtra
17653,Nagpur,Industrial Area,60.1,40.15,2007-11-23,Maharashtra
17654,Nagpur,Industrial Area,51.949999999999996,16.05,2007-11-26,Maharashtra
17655,Nagpur,Industrial Area,11.3,10.6,2007-12-14,Maharashtra
17656,Nagpur,Industrial Area,9.1,11.0,2007-12-21,Maharashtra
17657,Nagpur,Industrial Area,19.9,4.3,2007-12-24,Maharashtra
17658,Nagpur,Industrial Area,53.25,11.45,2007-12-28,Maharashtra
17659,Nagpur,Industrial Area,38.55,11.0,2007-12-31,Maharashtra
17660,Nagpur,Industrial Area,19.0,9.6,2007-01-13,Maharashtra
17661,Nagpur,Industrial Area,41.9,13.2,2007-02-17,Maharashtra
17662,Nagpur,Industrial Area,29.4,10.2,2007-02-20,Maharashtra
17663,Nagpur,Industrial Area,25.5,11.9,2007-02-24,Maharashtra
17664,Nagpur,Industrial Area,24.2,10.2,2007-03-17,Maharashtra
17665,Nagpur,Industrial Area,25.7,11.0,2007-03-24,Maharashtra
17666,Nagpur,Industrial Area,23.3,10.5,2007-03-27,Maharashtra
17667,Nagpur,Industrial Area,39.2,12.8,2007-04-17,Maharashtra
17668,Nagpur,Industrial Area,23.0,10.5,2007-04-19,Maharashtra
17669,Nagpur,Industrial Area,24.7,10.5,2007-04-24,Maharashtra
17670,Nagpur,Industrial Area,24.5,10.5,2007-04-28,Maharashtra
17671,Nagpur,Industrial Area,27.1,11.3,2007-05-23,Maharashtra
17672,Nagpur,Industrial Area,23.7,10.1,2007-05-24,Maharashtra
17673,Nagpur,Industrial Area,23.5,10.1,2007-05-28,Maharashtra
17674,Nagpur,Industrial Area,23.1,10.2,2007-05-29,Maharashtra
17675,Nagpur,Industrial Area,31.8,11.0,2007-06-13,Maharashtra
17676,Nagpur,Industrial Area,13.0,7.8,2007-06-24,Maharashtra
17677,Nagpur,Industrial Area,22.5,10.3,2007-06-28,Maharashtra
17678,Nagpur,Industrial Area,16.0,7.7,2007-06-29,Maharashtra
17679,Nagpur,Industrial Area,17.0,6.7,2007-07-20,Maharashtra
17680,Nagpur,Industrial Area,18.2,8.0,2007-07-21,Maharashtra
17681,Nagpur,Industrial Area,16.5,7.5,2007-07-25,Maharashtra
17682,Nagpur,Industrial Area,18.5,8.5,2007-07-28,Maharashtra
17683,Nagpur,Industrial Area,16.6,7.8,2007-08-16,Maharashtra
17684,Nagpur,Industrial Area,17.5,8.0,2007-08-23,Maharashtra
17685,Nagpur,Industrial Area,17.0,8.3,2007-08-25,Maharashtra
17686,Nagpur,Industrial Area,16.8,7.8,2007-08-30,Maharashtra
17687,Nagpur,Industrial Area,17.8,7.5,2007-09-17,Maharashtra
17688,Nagpur,Industrial Area,31.8,11.0,2007-09-18,Maharashtra
17689,Nagpur,Industrial Area,18.3,8.7,2007-09-20,Maharashtra
17690,Nagpur,Industrial Area,16.5,7.3,2007-09-21,Maharashtra
17691,Nagpur,Industrial Area,31.8,11.0,2007-09-26,Maharashtra
17692,Nagpur,Industrial Area,28.5,8.8,2007-10-13,Maharashtra
17693,Nagpur,Industrial Area,19.8,7.5,2007-10-16,Maharashtra
17694,Nagpur,Industrial Area,27.7,9.2,2007-10-25,Maharashtra
17695,Nagpur,Industrial Area,27.8,9.0,2007-11-14,Maharashtra
17696,Nagpur,Industrial Area,31.8,11.0,2007-11-24,Maharashtra
17697,Nagpur,Industrial Area,37.3,9.3,2007-11-29,Maharashtra
17698,Nagpur,Industrial Area,40.2,9.7,2007-11-30,Maharashtra
17699,Nagpur,Industrial Area,35.2,9.8,2007-12-13,Maharashtra
17700,Nagpur,Industrial Area,30.3,9.5,2007-12-19,Maharashtra
17701,Nagpur,Industrial Area,44.5,11.5,2007-12-22,Maharashtra
17702,Nagpur,Industrial Area,75.1,6.6,2007-02-02,Maharashtra
17703,Nagpur,Industrial Area,39.8,18.8,2007-05-02,Maharashtra
17704,Nagpur,Industrial Area,7.6,3.4,2007-09-02,Maharashtra
17705,Nagpur,Industrial Area,18.9,11.0,2007-12-02,Maharashtra
17706,Nagpur,Industrial Area,33.8,7.6000000000000005,2007-02-03,Maharashtra
17707,Nagpur,Industrial Area,28.7,4.9,2007-05-03,Maharashtra
17708,Nagpur,Industrial Area,25.75,6.45,2007-09-03,Maharashtra
17709,Nagpur,Industrial Area,33.6,16.7,2007-12-03,Maharashtra
17710,Nagpur,Industrial Area,31.8,11.0,2007-04-05,Maharashtra
17711,Nagpur,Industrial Area,22.9,11.0,2007-07-05,Maharashtra
17712,Nagpur,Industrial Area,9.2,6.1,2007-09-05,Maharashtra
17713,Nagpur,Industrial Area,31.8,11.0,2007-11-05,Maharashtra
17714,Nagpur,Industrial Area,17.6,40.0,2007-09-07,Maharashtra
17715,Nagpur,Industrial Area,27.7,3.5,2007-03-08,Maharashtra
17716,Nagpur,Industrial Area,7.3,4.0,2007-06-08,Maharashtra
17717,Nagpur,Industrial Area,8.0,6.4,2007-10-08,Maharashtra
17718,Nagpur,Industrial Area,13.9,5.5,2007-05-10,Maharashtra
17719,Nagpur,Industrial Area,14.9,13.0,2007-08-10,Maharashtra
17720,Nagpur,Industrial Area,31.7,3.1,2007-12-10,Maharashtra
17721,Nagpur,Industrial Area,54.5,13.7,2007-02-11,Maharashtra
17722,Nagpur,Industrial Area,123.6,12.7,2007-05-11,Maharashtra
17723,Nagpur,Industrial Area,28.7,7.6499999999999995,2007-12-11,Maharashtra
17724,Nagpur,Industrial Area,32.2,6.800000000000001,2007-07-12,Maharashtra
17725,Nagpur,Industrial Area,78.25,6.3500000000000005,2007-10-12,Maharashtra
17726,Nagpur,Industrial Area,31.8,11.0,2007-02-01,Maharashtra
17727,Nagpur,Industrial Area,36.4,11.4,2007-08-01,Maharashtra
17728,Nagpur,Industrial Area,31.8,11.0,2007-10-01,Maharashtra
17729,Nagpur,Industrial Area,25.0,11.0,2007-12-01,Maharashtra
17730,Nagpur,Industrial Area,23.7,9.9,2007-03-02,Maharashtra
17731,Nagpur,Industrial Area,24.6,10.8,2007-10-02,Maharashtra
17732,Nagpur,Industrial Area,23.5,10.0,2007-02-04,Maharashtra
17733,Nagpur,Industrial Area,31.3,11.8,2007-05-04,Maharashtra
17734,Nagpur,Industrial Area,26.3,11.0,2007-11-04,Maharashtra
17735,Nagpur,Industrial Area,22.9,10.2,2007-03-05,Maharashtra
17736,Nagpur,Industrial Area,29.1,10.7,2007-05-05,Maharashtra
17737,Nagpur,Industrial Area,23.2,10.4,2007-08-05,Maharashtra
17738,Nagpur,Industrial Area,21.7,9.6,2007-12-05,Maharashtra
17739,Nagpur,Industrial Area,20.8,9.2,2007-01-06,Maharashtra
17740,Nagpur,Industrial Area,18.8,8.3,2007-02-06,Maharashtra
17741,Nagpur,Industrial Area,21.3,8.8,2007-08-06,Maharashtra
17742,Nagpur,Industrial Area,19.8,7.6,2007-09-06,Maharashtra
17743,Nagpur,Industrial Area,17.2,7.8,2007-05-07,Maharashtra
17744,Nagpur,Industrial Area,13.5,6.8,2007-10-07,Maharashtra
17745,Nagpur,Industrial Area,18.3,8.2,2007-12-07,Maharashtra
17746,Nagpur,Industrial Area,16.2,8.5,2007-01-08,Maharashtra
17747,Nagpur,Industrial Area,19.6,8.4,2007-09-08,Maharashtra
17748,Nagpur,Industrial Area,20.2,7.7,2007-06-09,Maharashtra
17749,Nagpur,Industrial Area,19.5,7.2,2007-07-09,Maharashtra
17750,Nagpur,Industrial Area,17.8,8.5,2007-01-10,Maharashtra
17751,Nagpur,Industrial Area,23.7,8.3,2007-04-10,Maharashtra
17752,Nagpur,Industrial Area,17.5,6.5,2007-09-10,Maharashtra
17753,Nagpur,Industrial Area,31.8,11.0,2007-06-11,Maharashtra
17754,Nagpur,Industrial Area,43.8,10.8,2007-04-12,Maharashtra
17755,Nagpur,Industrial Area,56.300000000000004,9.05,2008-04-01,Maharashtra
17756,Nagpur,Industrial Area,46.6,6.0,2008-07-01,Maharashtra
17757,Nagpur,Industrial Area,24.05,10.3,2008-11-01,Maharashtra
17758,Nagpur,Industrial Area,32.5,17.2,2008-01-14,Maharashtra
17759,Nagpur,Industrial Area,35.6,7.3500000000000005,2008-01-18,Maharashtra
17760,Nagpur,Industrial Area,13.8,4.0,2008-01-21,Maharashtra
17761,Nagpur,Industrial Area,30.0,14.0,2008-01-28,Maharashtra
17762,Nagpur,Industrial Area,37.650000000000006,9.850000000000001,2008-01-02,Maharashtra
17763,Nagpur,Industrial Area,44.85,8.149999999999999,2008-04-02,Maharashtra
17764,Nagpur,Industrial Area,28.9,18.4,2008-08-02,Maharashtra
17765,Nagpur,Industrial Area,26.299999999999997,8.6,2008-11-02,Maharashtra
17766,Nagpur,Industrial Area,27.5,8.8,2008-02-15,Maharashtra
17767,Nagpur,Industrial Area,22.9,9.5,2008-02-18,Maharashtra
17768,Nagpur,Industrial Area,36.95,20.35,2008-02-22,Maharashtra
17769,Nagpur,Industrial Area,14.1,5.3,2008-02-25,Maharashtra
17770,Nagpur,Industrial Area,11.1,10.7,2008-01-03,Maharashtra
17771,Nagpur,Industrial Area,37.6,15.4,2008-03-03,Maharashtra
17772,Nagpur,Industrial Area,17.2,13.2,2008-07-03,Maharashtra
17773,Nagpur,Industrial Area,22.3,8.8,2008-10-03,Maharashtra
17774,Nagpur,Industrial Area,30.4,11.15,2008-03-14,Maharashtra
17775,Nagpur,Industrial Area,28.9,6.8,2008-03-17,Maharashtra
17776,Nagpur,Industrial Area,32.7,12.8,2008-03-24,Maharashtra
17777,Nagpur,Industrial Area,35.85,17.85,2008-03-28,Maharashtra
17778,Nagpur,Industrial Area,14.6,9.1,2008-03-31,Maharashtra
17779,Nagpur,Industrial Area,9.5,4.0,2008-02-04,Maharashtra
17780,Nagpur,Industrial Area,33.3,5.4,2008-07-04,Maharashtra
17781,Nagpur,Industrial Area,24.1,7.7,2008-11-04,Maharashtra
17782,Nagpur,Industrial Area,17.1,8.65,2008-04-14,Maharashtra
17783,Nagpur,Industrial Area,6.1,13.7,2008-04-18,Maharashtra
17784,Nagpur,Industrial Area,22.25,18.6,2008-04-21,Maharashtra
17785,Nagpur,Industrial Area,120.6,6.7,2008-04-25,Maharashtra
17786,Nagpur,Industrial Area,39.75,11.4,2008-04-28,Maharashtra
17787,Nagpur,Industrial Area,5.8,13.5,2008-02-05,Maharashtra
17788,Nagpur,Industrial Area,31.8,2.8,2008-09-05,Maharashtra
17789,Nagpur,Industrial Area,27.25,9.4,2008-12-05,Maharashtra
17790,Nagpur,Industrial Area,31.8,2.8,2008-05-14,Maharashtra
17791,Nagpur,Industrial Area,36.1,11.0,2008-05-16,Maharashtra
17792,Nagpur,Industrial Area,31.8,11.0,2008-05-19,Maharashtra
17793,Nagpur,Industrial Area,17.5,11.0,2008-05-23,Maharashtra
17794,Nagpur,Industrial Area,32.3,11.0,2008-05-26,Maharashtra
17795,Nagpur,Industrial Area,30.4,10.15,2008-05-30,Maharashtra
17796,Nagpur,Industrial Area,18.950000000000003,9.5,2008-06-06,Maharashtra
17797,Nagpur,Industrial Area,29.700000000000003,9.9,2008-09-06,Maharashtra
17798,Nagpur,Industrial Area,61.0,11.0,2008-06-13,Maharashtra
17799,Nagpur,Industrial Area,55.4,11.0,2008-06-16,Maharashtra
17800,Nagpur,Industrial Area,31.05,10.0,2008-06-20,Maharashtra
17801,Nagpur,Industrial Area,21.2,11.0,2008-06-23,Maharashtra
